nome,idade,salario,departamento,faixa_etaria
Carlos,55,3377,TI,Sênior
Maria,27,6000,RH,Jovem
Carlos,50,7455,TI,Sênior
Maria,55,4205,Financeiro,Sênior
João,49,5523,TI,Sênior
Pedro,37,9170,RH,Adulto
João,32,4932,RH,Adulto
Maria,31,2636,TI,Adulto
Maria,53,8414,TI,Sênior
Ana,29,6575,Financeiro,Jovem
Pedro,45,8115,Financeiro,Sênior
Ana,54,3257,RH,Sênior
Carlos,48,3506,RH,Sênior
Pedro,41,4789,Financeiro,Sênior
Carlos,42,6596,TI,Sênior
Pedro,38,8191,RH,Adulto
Maria,34,5355,TI,Adulto
Pedro,21,4446,Financeiro,Jovem
Ana,54,8592,TI,Sênior
Ana,42,9899,RH,Sênior
Pedro,36,7529,TI,Adulto
Maria,39,5501,TI,Adulto
Maria,57,5457,Financeiro,Sênior
Pedro,46,3950,RH,Sênior
Pedro,23,9973,RH,Jovem
Pedro,60,2574,TI,Sênior
Maria,51,9322,RH,Sênior
Carlos,55,9167,RH,Sênior
João,27,2667,RH,Jovem
Maria,55,3149,TI,Sênior
João,38,5865,RH,Adulto
Maria,53,2805,Financeiro,Sênior
Pedro,50,5158,TI,Sênior
Pedro,60,5651,Financeiro,Sênior
Maria,45,7617,RH,Sênior
Ana,24,6129,RH,Jovem
Pedro,50,8139,TI,Sênior
Carlos,25,7482,TI,Jovem
Pedro,45,4881,TI,Sênior
Maria,51,7740,TI,Sênior
Maria,40,8906,RH,Sênior
João,21,4244,RH,Jovem
Maria,54,3185,Financeiro,Sênior
Pedro,28,4427,TI,Jovem
João,49,6479,TI,Sênior
Pedro,60,5634,TI,Sênior
Carlos,31,6763,TI,Adulto
Ana,31,4311,Financeiro,Adulto
Ana,42,8596,Financeiro,Sênior
Pedro,60,9425,TI,Sênior
Maria,24,9264,RH,Jovem
Ana,31,4091,RH,Adulto
Maria,60,8793,RH,Sênior
Maria,26,8965,RH,Jovem
Carlos,55,2645,TI,Sênior
João,22,9659,RH,Jovem
João,47,7994,Financeiro,Sênior
Carlos,60,5411,RH,Sênior
Ana,35,8444,TI,Adulto
Maria,29,5807,TI,Jovem
Ana,44,4040,RH,Sênior
Carlos,46,2714,RH,Sênior
Ana,56,8010,Financeiro,Sênior
Maria,35,6302,RH,Adulto
Carlos,20,8522,Financeiro,Jovem
Carlos,38,6747,TI,Adulto
Pedro,25,7594,RH,Jovem
Ana,44,9340,TI,Sênior
João,60,5345,TI,Sênior
Maria,40,4102,TI,Sênior
Maria,23,8856,RH,Jovem
Maria,47,5715,Financeiro,Sênior
Maria,36,9045,Financeiro,Adulto
Ana,42,2745,RH,Sênior
Ana,44,8664,RH,Sênior
Pedro,59,9177,RH,Sênior
Maria,28,5485,Financeiro,Jovem
Ana,31,6838,TI,Adulto
Carlos,40,7197,TI,Sênior
João,35,2879,RH,Adulto
Maria,57,6579,RH,Sênior
Maria,50,7484,RH,Sênior
Maria,23,8355,RH,Jovem
Maria,30,6164,TI,Adulto
Carlos,28,8298,TI,Jovem
Carlos,51,7778,Financeiro,Sênior
Maria,50,6255,TI,Sênior
João,41,4754,TI,Sênior
Pedro,31,5341,TI,Adulto
Pedro,41,4904,TI,Sênior
Pedro,35,8222,Financeiro,Adulto
Ana,56,6042,RH,Sênior
Maria,20,5995,RH,Jovem
João,21,2921,RH,Jovem
João,52,9053,TI,Sênior
Ana,57,2954,RH,Sênior
Ana,24,5306,RH,Jovem
Pedro,39,5487,TI,Adulto
Ana,32,4967,TI,Adulto
Ana,53,3697,RH,Sênior
Pedro,30,7809,TI,Adulto
João,49,4580,Financeiro,Sênior
Ana,60,5102,TI,Sênior
João,39,7751,Financeiro,Adulto
Pedro,23,6866,TI,Jovem
Carlos,44,6095,Financeiro,Sênior
Pedro,54,7669,TI,Sênior
Maria,43,4505,TI,Sênior
Maria,33,4681,TI,Adulto
Maria,53,5462,TI,Sênior
João,22,5194,TI,Jovem
Ana,32,9534,TI,Adulto
Maria,33,3479,RH,Adulto
João,56,7021,Financeiro,Sênior
Carlos,58,9436,TI,Sênior
João,52,9137,TI,Sênior
Pedro,45,7175,TI,Sênior
Carlos,38,7923,RH,Adulto
Pedro,41,3930,RH,Sênior
Ana,26,6339,TI,Jovem
Pedro,24,3985,TI,Jovem
Pedro,47,5993,TI,Sênior
Pedro,38,8566,TI,Adulto
Pedro,20,9967,Financeiro,Jovem
Ana,58,6974,RH,Sênior
Maria,23,6531,Financeiro,Jovem
Ana,23,8841,RH,Jovem
João,41,3185,TI,Sênior
Pedro,58,3963,TI,Sênior
Maria,22,6145,Financeiro,Jovem
Maria,29,5524,Financeiro,Jovem
Pedro,46,9049,RH,Sênior
Maria,21,3431,RH,Jovem
Pedro,30,4269,RH,Adulto
Maria,38,3675,RH,Adulto
João,21,3458,Financeiro,Jovem
Ana,46,3172,RH,Sênior
Pedro,26,8393,TI,Jovem
João,26,6127,Financeiro,Jovem
João,60,5354,RH,Sênior
Pedro,30,5551,RH,Adulto
Ana,53,9360,TI,Sênior
Ana,31,7772,TI,Adulto
Carlos,57,3736,Financeiro,Sênior
João,36,8117,TI,Adulto
João,34,3877,RH,Adulto
João,52,8342,Financeiro,Sênior
Ana,25,5926,Financeiro,Jovem
Ana,39,6946,RH,Adulto
Pedro,58,4690,TI,Sênior
Carlos,37,4826,TI,Adulto
Pedro,30,9736,TI,Adulto
João,29,9734,Financeiro,Jovem
Carlos,40,2650,TI,Sênior
João,31,3661,RH,Adulto
Pedro,51,9304,Financeiro,Sênior
Carlos,27,9413,Financeiro,Jovem
Maria,29,6426,TI,Jovem
Pedro,32,3332,RH,Adulto
Maria,40,5000,Financeiro,Sênior
Carlos,32,9876,TI,Adulto
João,21,2850,RH,Jovem
João,60,5724,Financeiro,Sênior
Ana,43,7463,TI,Sênior
Maria,44,3176,Financeiro,Sênior
João,37,8419,Financeiro,Adulto
Pedro,52,5233,Financeiro,Sênior
Ana,53,3131,RH,Sênior
Pedro,59,8692,TI,Sênior
Ana,48,9813,RH,Sênior
Carlos,45,9069,TI,Sênior
Carlos,28,6862,TI,Jovem
Pedro,47,9134,TI,Sênior
Pedro,57,3479,Financeiro,Sênior
Pedro,57,4974,RH,Sênior
João,42,6488,Financeiro,Sênior
Maria,49,9357,Financeiro,Sênior
Ana,60,8578,RH,Sênior
Ana,33,9154,TI,Adulto
Maria,48,8015,RH,Sênior
Pedro,55,5953,TI,Sênior
Maria,37,9518,Financeiro,Adulto
Ana,23,9437,TI,Jovem
Ana,36,7266,TI,Adulto
Pedro,49,8079,RH,Sênior
Pedro,48,4054,TI,Sênior
Carlos,37,6257,RH,Adulto
João,35,8215,RH,Adulto
Pedro,23,6197,Financeiro,Jovem
João,47,5321,RH,Sênior
Pedro,44,7361,Financeiro,Sênior
Maria,37,9840,TI,Adulto
Maria,30,7129,TI,Adulto
João,36,4438,Financeiro,Adulto
Carlos,44,6655,TI,Sênior
Carlos,37,9561,TI,Adulto
Pedro,33,3726,RH,Adulto
Carlos,60,4541,RH,Sênior
Carlos,54,6497,Financeiro,Sênior
Pedro,24,8469,RH,Jovem
Maria,52,3251,TI,Sênior
Pedro,55,7889,TI,Sênior
Carlos,24,2832,TI,Jovem
Maria,34,8892,RH,Adulto
Carlos,21,9661,TI,Jovem
Ana,50,9201,RH,Sênior
Pedro,34,8541,RH,Adulto
João,23,3834,RH,Jovem
João,27,5638,Financeiro,Jovem
Ana,48,7790,Financeiro,Sênior
Carlos,40,9863,Financeiro,Sênior
Ana,48,8482,RH,Sênior
João,28,3090,RH,Jovem
Pedro,46,3592,RH,Sênior
Maria,22,7528,RH,Jovem
Maria,44,9748,Financeiro,Sênior
Pedro,49,9952,Financeiro,Sênior
Maria,39,4713,TI,Adulto
Ana,40,5462,TI,Sênior
Maria,44,6743,RH,Sênior
João,45,9848,TI,Sênior
Carlos,26,9070,Financeiro,Jovem
Ana,50,5275,RH,Sênior
Pedro,39,3845,TI,Adulto
Pedro,30,7810,TI,Adulto
João,57,8774,RH,Sênior
Pedro,39,2554,Financeiro,Adulto
Maria,59,4500,Financeiro,Sênior
João,23,2645,Financeiro,Jovem
João,43,4709,TI,Sênior
João,41,2752,RH,Sênior
Maria,21,3425,TI,Jovem
Pedro,59,9771,Financeiro,Sênior
Pedro,20,9976,Financeiro,Jovem
João,33,6854,TI,Adulto
Maria,32,2568,RH,Adulto
Maria,24,2616,TI,Jovem
Ana,46,8962,RH,Sênior
João,47,8733,TI,Sênior
Maria,55,7877,Financeiro,Sênior
Ana,22,6076,RH,Jovem
João,49,4545,RH,Sênior
João,35,5165,RH,Adulto
Ana,34,7979,Financeiro,Adulto
Carlos,44,5954,TI,Sênior
Pedro,54,8795,Financeiro,Sênior
Ana,42,3894,RH,Sênior
Pedro,26,4887,RH,Jovem
Pedro,51,6297,TI,Sênior
Ana,27,9615,Financeiro,Jovem
Pedro,48,9952,RH,Sênior
Pedro,49,9825,TI,Sênior
Pedro,42,9873,RH,Sênior
Carlos,51,8190,RH,Sênior
Ana,21,4662,RH,Jovem
Pedro,30,7282,TI,Adulto
Pedro,46,9038,TI,Sênior
Carlos,42,4687,RH,Sênior
Carlos,58,4819,RH,Sênior
Ana,28,6245,RH,Jovem
Ana,48,2745,RH,Sênior
Pedro,45,4521,RH,Sênior
João,28,5148,RH,Jovem
Pedro,58,2577,TI,Sênior
Ana,33,2614,Financeiro,Adulto
Pedro,31,9718,RH,Adulto
Pedro,24,6287,Financeiro,Jovem
Ana,50,8890,Financeiro,Sênior
João,36,4179,TI,Adulto
João,33,7779,RH,Adulto
Pedro,45,7301,RH,Sênior
Ana,45,3764,Financeiro,Sênior
Ana,55,7373,RH,Sênior
Pedro,57,3841,Financeiro,Sênior
Ana,21,5102,RH,Jovem
Pedro,52,9410,Financeiro,Sênior
Carlos,25,8807,TI,Jovem
João,41,3829,RH,Sênior
Pedro,55,3460,RH,Sênior
Ana,46,7335,TI,Sênior
Ana,49,9477,Financeiro,Sênior
Carlos,42,3418,TI,Sênior
Carlos,34,2907,TI,Adulto
Maria,24,4512,TI,Jovem
Pedro,29,3905,RH,Jovem
Ana,45,5325,TI,Sênior
Ana,22,9203,RH,Jovem
Ana,47,8434,RH,Sênior
Maria,45,6761,RH,Sênior
Maria,22,3960,TI,Jovem
João,25,6577,Financeiro,Jovem
Maria,36,4647,TI,Adulto
Pedro,39,2751,RH,Adulto
Pedro,60,8431,Financeiro,Sênior
Ana,48,4446,RH,Sênior
Ana,23,5454,Financeiro,Jovem
Carlos,44,7348,TI,Sênior
Pedro,39,6331,TI,Adulto
João,39,4977,RH,Adulto
Maria,58,8307,TI,Sênior
Pedro,49,5364,TI,Sênior
Maria,58,4913,TI,Sênior
Pedro,39,9738,RH,Adulto
Ana,51,4389,RH,Sênior
Carlos,43,3091,RH,Sênior
Pedro,56,9220,TI,Sênior
Ana,49,4800,TI,Sênior
João,37,2669,RH,Adulto
João,33,6286,Financeiro,Adulto
João,32,6641,Financeiro,Adulto
Maria,39,5282,Financeiro,Adulto
Maria,50,9809,TI,Sênior
Maria,52,9650,TI,Sênior
Maria,24,4130,TI,Jovem
Pedro,32,9564,RH,Adulto
Maria,53,9797,Financeiro,Sênior
Pedro,33,6033,TI,Adulto
Pedro,32,9726,RH,Adulto
João,34,9706,RH,Adulto
Ana,51,9345,TI,Sênior
Pedro,48,7963,TI,Sênior
João,20,7969,RH,Jovem
Ana,48,9075,RH,Sênior
João,56,8543,Financeiro,Sênior
Carlos,33,6695,RH,Adulto
Ana,25,9061,Financeiro,Jovem
João,59,9431,TI,Sênior
Carlos,21,6598,RH,Jovem
Ana,39,7474,TI,Adulto
Carlos,32,8939,TI,Adulto
Carlos,51,5995,RH,Sênior
João,43,5822,TI,Sênior
João,34,8314,Financeiro,Adulto
Pedro,31,8616,RH,Adulto
Carlos,30,9074,Financeiro,Adulto
João,40,5238,RH,Sênior
Pedro,37,4037,Financeiro,Adulto
Carlos,24,3227,Financeiro,Jovem
Maria,25,2582,RH,Jovem
Maria,21,6802,Financeiro,Jovem
Maria,47,2938,TI,Sênior
João,51,6883,Financeiro,Sênior
Pedro,27,9724,TI,Jovem
Carlos,53,9642,Financeiro,Sênior
Ana,37,2555,TI,Adulto
Maria,59,6356,TI,Sênior
Carlos,45,8784,RH,Sênior
Pedro,33,9190,RH,Adulto
Pedro,50,4685,TI,Sênior
João,54,6946,RH,Sênior
Maria,50,2703,TI,Sênior
Maria,39,4925,RH,Adulto
Ana,46,5016,RH,Sênior
João,46,6252,Financeiro,Sênior
João,27,6924,Financeiro,Jovem
João,46,9873,TI,Sênior
Ana,42,7358,Financeiro,Sênior
Pedro,20,9963,RH,Jovem
Carlos,42,9407,RH,Sênior
Ana,52,5056,RH,Sênior
Pedro,24,9689,TI,Jovem
Pedro,43,5925,Financeiro,Sênior
Pedro,42,7962,RH,Sênior
João,38,6946,RH,Adulto
Carlos,29,3989,Financeiro,Jovem
Ana,22,8399,RH,Jovem
Pedro,38,9636,Financeiro,Adulto
Ana,45,9005,RH,Sênior
Carlos,28,8832,RH,Jovem
Ana,42,9817,RH,Sênior
Carlos,24,5640,TI,Jovem
Maria,36,6635,RH,Adulto
Ana,51,3236,Financeiro,Sênior
Carlos,56,5669,RH,Sênior
Pedro,47,9335,TI,Sênior
Carlos,29,7898,TI,Jovem
João,59,2588,TI,Sênior
Maria,40,8754,RH,Sênior
Pedro,48,6837,Financeiro,Sênior
Maria,60,2955,TI,Sênior
Ana,39,4111,TI,Adulto
Ana,28,3177,Financeiro,Jovem
Carlos,49,4015,Financeiro,Sênior
Pedro,44,9373,TI,Sênior
Maria,35,3396,RH,Adulto
Maria,49,9832,TI,Sênior
Carlos,34,6765,RH,Adulto
Carlos,35,3243,Financeiro,Adulto
Maria,57,6943,TI,Sênior
João,40,6606,Financeiro,Sênior
Pedro,36,4658,TI,Adulto
Ana,22,6821,RH,Jovem
Carlos,57,4788,TI,Sênior
Pedro,22,7297,RH,Jovem
Ana,58,7698,TI,Sênior
Pedro,34,5445,RH,Adulto
Maria,21,3012,Financeiro,Jovem
Ana,27,9531,Financeiro,Jovem
João,24,7521,TI,Jovem
Carlos,53,6621,TI,Sênior
Maria,50,5126,TI,Sênior
Pedro,31,3437,RH,Adulto
Maria,56,4024,Financeiro,Sênior
Maria,23,4773,Financeiro,Jovem
Ana,46,9937,TI,Sênior
Pedro,43,7936,TI,Sênior
Maria,26,8607,RH,Jovem
Ana,42,7911,RH,Sênior
Maria,39,4654,RH,Adulto
Pedro,46,2888,Financeiro,Sênior
Ana,35,4584,Financeiro,Adulto
Ana,34,9080,Financeiro,Adulto
Pedro,20,4394,Financeiro,Jovem
Maria,38,4017,RH,Adulto
João,33,3403,Financeiro,Adulto
Ana,32,6471,RH,Adulto
Maria,29,8205,Financeiro,Jovem
Carlos,44,3223,TI,Sênior
Carlos,22,4945,RH,Jovem
Carlos,56,8163,RH,Sênior
Pedro,28,2691,RH,Jovem
João,34,2801,RH,Adulto
Pedro,22,2779,RH,Jovem
Carlos,58,5740,TI,Sênior
Carlos,50,9152,Financeiro,Sênior
Maria,32,2562,Financeiro,Adulto
Pedro,38,4931,TI,Adulto
João,45,9067,TI,Sênior
João,55,3076,TI,Sênior
Maria,33,4466,Financeiro,Adulto
Pedro,29,7095,TI,Jovem
João,28,7834,TI,Jovem
João,24,6080,TI,Jovem
João,55,6757,Financeiro,Sênior
Ana,47,3538,RH,Sênior
Maria,36,8105,RH,Adulto
Maria,25,3735,Financeiro,Jovem
João,52,2670,Financeiro,Sênior
João,31,3573,RH,Adulto
Carlos,52,4408,Financeiro,Sênior
Pedro,35,6905,RH,Adulto
Maria,57,8287,TI,Sênior
Pedro,20,2829,TI,Jovem
Maria,34,7320,TI,Adulto
Carlos,60,9652,RH,Sênior
Ana,42,2720,TI,Sênior
João,37,5737,Financeiro,Adulto
Maria,41,9852,Financeiro,Sênior
Carlos,58,8902,TI,Sênior
João,36,8877,TI,Adulto
Ana,34,3510,RH,Adulto
Pedro,48,9131,RH,Sênior
Pedro,36,3883,TI,Adulto
Carlos,34,3460,RH,Adulto
Ana,40,8613,RH,Sênior
Ana,48,8100,TI,Sênior
Carlos,45,7404,Financeiro,Sênior
Maria,41,9333,TI,Sênior
Pedro,46,7138,Financeiro,Sênior
João,29,5832,TI,Jovem
Maria,47,7208,Financeiro,Sênior
Maria,26,9460,TI,Jovem
Maria,20,5935,RH,Jovem
Pedro,27,8941,RH,Jovem
Pedro,45,5317,Financeiro,Sênior
Pedro,48,4620,TI,Sênior
Pedro,30,5623,RH,Adulto
Pedro,50,8342,Financeiro,Sênior
João,33,6563,Financeiro,Adulto
Ana,20,5847,RH,Jovem
Maria,51,8234,Financeiro,Sênior
Pedro,52,8683,TI,Sênior
João,46,2725,Financeiro,Sênior
Carlos,40,9883,RH,Sênior
Pedro,42,3409,TI,Sênior
Pedro,55,3071,RH,Sênior
Ana,36,7716,RH,Adulto
João,40,7796,Financeiro,Sênior
Maria,34,5219,Financeiro,Adulto
Pedro,26,4621,RH,Jovem
Carlos,23,9425,TI,Jovem
Maria,48,6953,RH,Sênior
Ana,33,9613,RH,Adulto
Ana,27,4957,TI,Jovem
Pedro,35,4368,TI,Adulto
Pedro,53,8150,RH,Sênior
Pedro,37,9502,TI,Adulto
Carlos,49,5897,TI,Sênior
Maria,28,3317,RH,Jovem
João,23,6342,Financeiro,Jovem
João,36,2762,Financeiro,Adulto
João,53,2935,TI,Sênior
Maria,44,8063,RH,Sênior
Maria,55,8504,TI,Sênior
Maria,57,4637,RH,Sênior
Maria,54,3723,RH,Sênior
Carlos,35,8702,RH,Adulto
Carlos,21,7220,TI,Jovem
Carlos,52,2801,Financeiro,Sênior
Ana,35,3412,RH,Adulto
Ana,38,2674,TI,Adulto
Ana,54,3179,Financeiro,Sênior
Carlos,40,3429,RH,Sênior
Maria,60,4354,RH,Sênior
João,28,4314,TI,Jovem
Maria,55,7160,RH,Sênior
Pedro,42,2674,RH,Sênior
Maria,52,8116,RH,Sênior
Maria,41,3101,RH,Sênior
Maria,52,9443,Financeiro,Sênior
Carlos,36,7055,TI,Adulto
João,44,3236,TI,Sênior
João,51,4000,TI,Sênior
Maria,31,6397,Financeiro,Adulto
Carlos,45,4749,RH,Sênior
Carlos,40,9468,TI,Sênior
Ana,59,9937,RH,Sênior
João,43,3547,Financeiro,Sênior
Carlos,34,6078,Financeiro,Adulto
Ana,59,9220,RH,Sênior
Carlos,21,7774,RH,Jovem
Pedro,45,7647,TI,Sênior
João,30,5097,TI,Adulto
João,60,5091,Financeiro,Sênior
Maria,50,7422,Financeiro,Sênior
Pedro,60,7777,RH,Sênior
Pedro,25,3059,Financeiro,Jovem
Pedro,57,5990,Financeiro,Sênior
Carlos,49,8306,RH,Sênior
Pedro,58,3139,RH,Sênior
João,26,9020,RH,Jovem
Ana,20,9230,TI,Jovem
Maria,52,7565,Financeiro,Sênior
Pedro,54,9103,TI,Sênior
Ana,51,9749,TI,Sênior
Pedro,30,5381,TI,Adulto
Maria,40,6201,TI,Sênior
Ana,42,8651,TI,Sênior
Maria,39,2815,RH,Adulto
Maria,41,4635,RH,Sênior
Maria,60,6392,Financeiro,Sênior
João,44,5434,TI,Sênior
Carlos,41,2633,TI,Sênior
Maria,57,9998,Financeiro,Sênior
João,38,3400,RH,Adulto
João,46,5569,Financeiro,Sênior
Pedro,48,3235,TI,Sênior
Carlos,27,7161,TI,Jovem
Carlos,55,4395,RH,Sênior
João,48,5842,Financeiro,Sênior
Pedro,53,8878,RH,Sênior
Carlos,55,2926,RH,Sênior
Carlos,50,9682,TI,Sênior
João,52,4662,RH,Sênior
Pedro,29,4024,RH,Jovem
João,24,5850,TI,Jovem
Pedro,50,4914,TI,Sênior
Ana,57,8509,RH,Sênior
João,27,6064,TI,Jovem
Ana,50,9198,TI,Sênior
João,49,7213,RH,Sênior
Ana,38,3959,TI,Adulto
Maria,27,8261,TI,Jovem
Pedro,29,4524,TI,Jovem
João,33,4466,RH,Adulto
Carlos,45,7758,Financeiro,Sênior
Pedro,38,3449,RH,Adulto
Pedro,41,3251,TI,Sênior
Maria,22,7991,TI,Jovem
Ana,49,3039,RH,Sênior
Carlos,57,8761,RH,Sênior
Pedro,35,5508,RH,Adulto
Ana,26,8743,TI,Jovem
Pedro,44,8657,TI,Sênior
Carlos,52,4956,Financeiro,Sênior
Maria,40,7832,TI,Sênior
João,31,9877,RH,Adulto
Ana,21,6033,RH,Jovem
Carlos,39,9853,Financeiro,Adulto
Pedro,49,6012,Financeiro,Sênior
João,44,4284,RH,Sênior
Carlos,24,3312,TI,Jovem
Pedro,57,6854,TI,Sênior
Carlos,38,7286,RH,Adulto
Pedro,51,7804,RH,Sênior
João,53,4197,Financeiro,Sênior
Ana,48,3539,TI,Sênior
João,26,8889,RH,Jovem
Maria,54,4621,TI,Sênior
Carlos,58,4827,Financeiro,Sênior
João,24,6780,Financeiro,Jovem
Pedro,30,9564,TI,Adulto
Ana,36,9158,RH,Adulto
Carlos,41,3709,RH,Sênior
Maria,49,6470,RH,Sênior
João,23,7985,RH,Jovem
Pedro,45,3679,TI,Sênior
Pedro,44,2923,RH,Sênior
Pedro,50,8488,Financeiro,Sênior
Maria,40,3200,RH,Sênior
Pedro,50,9246,TI,Sênior
Maria,59,3462,RH,Sênior
Pedro,46,9847,TI,Sênior
Pedro,48,9901,Financeiro,Sênior
Carlos,60,5919,TI,Sênior
Maria,54,2900,RH,Sênior
Ana,60,5398,Financeiro,Sênior
Pedro,40,7030,RH,Sênior
Carlos,35,9515,Financeiro,Adulto
Ana,30,2888,TI,Adulto
Ana,24,7618,Financeiro,Jovem
Ana,24,5291,RH,Jovem
Maria,21,2949,Financeiro,Jovem
Pedro,55,4954,TI,Sênior
Maria,22,2800,RH,Jovem
Carlos,41,5979,RH,Sênior
Carlos,51,3942,RH,Sênior
Carlos,26,7439,TI,Jovem
Maria,57,8755,RH,Sênior
Pedro,23,4691,TI,Jovem
Pedro,52,4292,TI,Sênior
Pedro,41,6575,Financeiro,Sênior
Ana,24,4730,RH,Jovem
Ana,60,7820,TI,Sênior
Ana,51,9359,Financeiro,Sênior
Maria,60,5918,RH,Sênior
Maria,22,4526,TI,Jovem
Ana,51,3895,RH,Sênior
Carlos,53,7912,RH,Sênior
João,28,5060,RH,Jovem
Maria,49,8514,Financeiro,Sênior
Ana,39,2898,RH,Adulto
Ana,42,9290,RH,Sênior
Ana,38,3695,TI,Adulto
Maria,41,9108,RH,Sênior
Carlos,31,2644,RH,Adulto
Pedro,30,7238,TI,Adulto
Carlos,59,8168,Financeiro,Sênior
Ana,29,4040,Financeiro,Jovem
Ana,59,4105,TI,Sênior
Ana,48,2783,RH,Sênior
Pedro,42,3865,TI,Sênior
João,41,3822,RH,Sênior
Carlos,33,6810,RH,Adulto
Maria,40,3289,Financeiro,Sênior
Pedro,36,9604,Financeiro,Adulto
João,20,7988,Financeiro,Jovem
Pedro,43,9393,Financeiro,Sênior
Ana,53,9491,TI,Sênior
Pedro,29,3208,TI,Jovem
Maria,29,2595,TI,Jovem
Maria,49,4288,RH,Sênior
Maria,28,6102,TI,Jovem
Maria,40,9039,Financeiro,Sênior
Pedro,42,9342,RH,Sênior
Pedro,43,5645,TI,Sênior
Maria,46,6643,TI,Sênior
Pedro,49,4559,RH,Sênior
Pedro,35,6817,Financeiro,Adulto
Pedro,54,9097,TI,Sênior
Pedro,48,9747,TI,Sênior
Maria,53,6874,TI,Sênior
João,32,3441,RH,Adulto
Carlos,54,4352,TI,Sênior
Pedro,38,9404,RH,Adulto
João,27,3996,RH,Jovem
Pedro,59,9240,RH,Sênior
Carlos,41,7055,RH,Sênior
Maria,39,4611,TI,Adulto
Pedro,35,8332,TI,Adulto
Pedro,55,8550,RH,Sênior
Ana,41,5744,RH,Sênior
João,55,3290,Financeiro,Sênior
Carlos,36,3498,TI,Adulto
Pedro,53,5176,TI,Sênior
Maria,59,9174,Financeiro,Sênior
João,45,4999,Financeiro,Sênior
Ana,27,8685,TI,Jovem
Carlos,59,6172,RH,Sênior
Ana,27,7312,TI,Jovem
João,38,4041,RH,Adulto
Ana,38,4071,Financeiro,Adulto
Carlos,40,4505,Financeiro,Sênior
Pedro,47,5068,RH,Sênior
Ana,57,9370,TI,Sênior
João,39,4109,RH,Adulto
João,42,7772,Financeiro,Sênior
Pedro,20,5013,TI,Jovem
Maria,46,6337,RH,Sênior
Ana,26,3994,TI,Jovem
Maria,40,6546,Financeiro,Sênior
Pedro,58,5495,RH,Sênior
Maria,32,7524,Financeiro,Adulto
Ana,54,7849,TI,Sênior
Pedro,26,6371,RH,Jovem
Maria,47,2966,RH,Sênior
Pedro,58,7043,RH,Sênior
João,31,8094,TI,Adulto
Carlos,40,8272,TI,Sênior
Carlos,27,8131,RH,Jovem
Carlos,23,7494,TI,Jovem
Maria,33,9072,TI,Adulto
João,60,4304,RH,Sênior
Maria,37,9535,Financeiro,Adulto
Pedro,38,4430,Financeiro,Adulto
Pedro,28,5132,RH,Jovem
Ana,47,4661,TI,Sênior
Pedro,51,3017,TI,Sênior
Maria,44,9398,Financeiro,Sênior
Carlos,35,9322,RH,Adulto
Carlos,31,3501,RH,Adulto
Ana,33,6175,TI,Adulto
Pedro,52,2947,TI,Sênior
Maria,39,9950,RH,Adulto
Maria,40,6447,RH,Sênior
Maria,32,8827,Financeiro,Adulto
Pedro,47,3524,RH,Sênior
Pedro,59,7578,RH,Sênior
Ana,40,8081,TI,Sênior
Carlos,35,9957,TI,Adulto
Maria,59,9253,Financeiro,Sênior
Carlos,36,9623,TI,Adulto
Maria,46,9986,RH,Sênior
João,47,6806,RH,Sênior
Ana,59,9704,TI,Sênior
Ana,27,8105,RH,Jovem
Pedro,50,8849,RH,Sênior
Maria,22,6307,Financeiro,Jovem
Ana,25,2865,Financeiro,Jovem
João,31,3063,RH,Adulto
Pedro,54,7322,Financeiro,Sênior
Maria,57,3688,RH,Sênior
Pedro,60,7952,TI,Sênior
Ana,32,9610,Financeiro,Adulto
Pedro,38,4588,TI,Adulto
Ana,43,7786,TI,Sênior
Pedro,57,8011,Financeiro,Sênior
Pedro,34,2561,TI,Adulto
Maria,40,3640,TI,Sênior
Ana,21,8514,RH,Jovem
Carlos,21,6235,TI,Jovem
Carlos,39,4130,RH,Adulto
Ana,55,9354,RH,Sênior
Maria,48,7358,TI,Sênior
Pedro,29,7424,TI,Jovem
Carlos,43,7502,RH,Sênior
Pedro,24,7998,RH,Jovem
Carlos,49,6865,TI,Sênior
Ana,20,3436,Financeiro,Jovem
João,51,5520,RH,Sênior
Maria,33,2939,Financeiro,Adulto
Ana,28,2904,RH,Jovem
Pedro,35,7664,RH,Adulto
Carlos,59,4524,RH,Sênior
Ana,45,9151,TI,Sênior
Ana,53,4529,TI,Sênior
João,52,3799,Financeiro,Sênior
João,60,3296,TI,Sênior
Maria,45,7255,TI,Sênior
João,28,2710,RH,Jovem
Ana,59,9883,RH,Sênior
Pedro,42,9335,TI,Sênior
Carlos,43,9284,RH,Sênior
Ana,27,7032,RH,Jovem
João,35,5628,RH,Adulto
Maria,60,9071,RH,Sênior
Pedro,45,9828,RH,Sênior
Maria,21,8530,TI,Jovem
Maria,47,3073,TI,Sênior
Ana,44,9889,Financeiro,Sênior
Pedro,57,4791,TI,Sênior
Ana,38,7979,TI,Adulto
João,38,7915,TI,Adulto
Ana,44,2870,RH,Sênior
Ana,57,3236,RH,Sênior
Carlos,58,3789,TI,Sênior
Pedro,41,2893,TI,Sênior
Ana,28,6021,Financeiro,Jovem
Carlos,35,3560,TI,Adulto
Maria,20,3345,RH,Jovem
Ana,36,9477,RH,Adulto
Pedro,44,4734,TI,Sênior
Ana,50,6881,TI,Sênior
Pedro,39,3033,RH,Adulto
